"2012/2013","Alberta","2021A000248","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064422310","10.3.4.2.1.1.1","3477","","","","0"
"2012/2013","Alberta","2021A000248","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064422850","10.4.2.2.1.1.1","474","","","","0"
"2012/2013","Alberta","2021A000248","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064423120","10.4.3.2.1.1.1","1773","","","","0"
"2012/2013","Alberta","2021A000248","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064423390","10.4.4.2.1.1.1","","..","","","0"
"2012/2013","Alberta","2021A000248","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064423930","10.5.2.2.1.1.1","162","","","","0"
"2012/2013","Alberta","2021A000248","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064424200","10.5.3.2.1.1.1","270","","","","0"
"2012/2013","Alberta","2021A000248","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064424470","10.5.4.2.1.1.1","","..","","","0"
"2012/2013","British Columbia","2021A000259","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064425010","11.1.2.2.1.1.1","1047","","","","0"
"2012/2013","British Columbia","2021A000259","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064425280","11.1.3.2.1.1.1","6168","","","","0"
"2012/2013","British Columbia","2021A000259","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064425550","11.1.4.2.1.1.1","","..","","","0"
"2012/2013","British Columbia","2021A000259","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064426090","11.2.2.2.1.1.1","1899","","","","0"
"2012/2013","British Columbia","2021A000259","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064426360","11.2.3.2.1.1.1","7605","","","","0"
"2012/2013","British Columbia","2021A000259","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064426630","11.2.4.2.1.1.1","","..","","","0"
"2012/2013","British Columbia","2021A000259","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064427170","11.3.2.2.1.1.1","5433","","","","0"
"2012/2013","British Columbia","2021A000259","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064427440","11.3.3.2.1.1.1","7695","","","","0"
"2012/2013","British Columbia","2021A000259","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064427710","11.3.4.2.1.1.1","4026","","","","0"
"2012/2013","British Columbia","2021A000259","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064428250","11.4.2.2.1.1.1","738","","","","0"
"2012/2013","British Columbia","2021A000259","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064428520","11.4.3.2.1.1.1","2424","","","","0"
"2012/2013","British Columbia","2021A000259","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064428790","11.4.4.2.1.1.1","","..","","","0"
"2012/2013","British Columbia","2021A000259","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064429330","11.5.2.2.1.1.1","267","","","","0"
"2012/2013","British Columbia","2021A000259","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064429600","11.5.3.2.1.1.1","309","","","","0"
"2012/2013","British Columbia","2021A000259","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064429870","11.5.4.2.1.1.1","","..","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064376410","2.1.2.2.1.1.1","102","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064376680","2.1.3.2.1.1.1","1431","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064376950","2.1.4.2.1.1.1","","..","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064377490","2.2.2.2.1.1.1","477","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064377760","2.2.3.2.1.1.1","558","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064378030","2.2.4.2.1.1.1","","..","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064378570","2.3.2.2.1.1.1","624","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064378840","2.3.3.2.1.1.1","855","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064379110","2.3.4.2.1.1.1","1257","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064379650","2.4.2.2.1.1.1","87","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064379920","2.4.3.2.1.1.1","177","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064380190","2.4.4.2.1.1.1","","..","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064380730","2.5.2.2.1.1.1","21","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064381000","2.5.3.2.1.1.1","36","","","","0"
"2013/2014","Newfoundland and Labrador","2021A000210","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064381270","2.5.4.2.1.1.1","","..","","","0"
"2013/2014","Prince Edward Island","2021A000211","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064381810","3.1.2.2.1.1.1","15","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064382080","3.1.3.2.1.1.1","639","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064382350","3.1.4.2.1.1.1","","..","","","0"
"2013/2014","Prince Edward Island","2021A000211","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064382890","3.2.2.2.1.1.1","135","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064383160","3.2.3.2.1.1.1","555","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064383430","3.2.4.2.1.1.1","","..","","","0"
"2013/2014","Prince Edward Island","2021A000211","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064383970","3.3.2.2.1.1.1","282","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064384240","3.3.3.2.1.1.1","435","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064384510","3.3.4.2.1.1.1","","..","","","0"
"2013/2014","Prince Edward Island","2021A000211","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064385050","3.4.2.2.1.1.1","15","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064385320","3.4.3.2.1.1.1","105","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064385590","3.4.4.2.1.1.1","","..","","","0"
"2013/2014","Prince Edward Island","2021A000211","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064386130","3.5.2.2.1.1.1","3","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064386400","3.5.3.2.1.1.1","6","","","","0"
"2013/2014","Prince Edward Island","2021A000211","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064386670","3.5.4.2.1.1.1","","..","","","0"
"2013/2014","Nova Scotia","2021A000212","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064387210","4.1.2.2.1.1.1","111","","","","0"
"2013/2014","Nova Scotia","2021A000212","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064387480","4.1.3.2.1.1.1","2136","","","","0"
"2013/2014","Nova Scotia","2021A000212","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064387750","4.1.4.2.1.1.1","","..","","","0"
"2013/2014","Nova Scotia","2021A000212","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064388290","4.2.2.2.1.1.1","726","","","","0"
"2013/2014","Nova Scotia","2021A000212","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064388560","4.2.3.2.1.1.1","2409","","","","0"
"2013/2014","Nova Scotia","2021A000212","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064388830","4.2.4.2.1.1.1","","..","","","0"
"2013/2014","Nova Scotia","2021A000212","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064389370","4.3.2.2.1.1.1","2064","","","","0"
"2013/2014","Nova Scotia","2021A000212","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064389640","4.3.3.2.1.1.1","4545","","","","0"
"2013/2014","Nova Scotia","2021A000212","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064389910","4.3.4.2.1.1.1","","..","","","0"
"2013/2014","Nova Scotia","2021A000212","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064390450","4.4.2.2.1.1.1","159","","","","0"
"2013/2014","Nova Scotia","2021A000212","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064390720","4.4.3.2.1.1.1","777","","","","0"
"2013/2014","Nova Scotia","2021A000212","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064390990","4.4.4.2.1.1.1","","..","","","0"
"2013/2014","Nova Scotia","2021A000212","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064391530","4.5.2.2.1.1.1","30","","","","0"
"2013/2014","Nova Scotia","2021A000212","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064391800","4.5.3.2.1.1.1","42","","","","0"
"2013/2014","Nova Scotia","2021A000212","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064392070","4.5.4.2.1.1.1","","..","","","0"
"2013/2014","New Brunswick","2021A000213","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064392610","5.1.2.2.1.1.1","114","","","","0"
"2013/2014","New Brunswick","2021A000213","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064392880","5.1.3.2.1.1.1","2313","","","","0"
"2013/2014","New Brunswick","2021A000213","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064393150","5.1.4.2.1.1.1","","..","","","0"
"2013/2014","New Brunswick","2021A000213","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064393690","5.2.2.2.1.1.1","528","","","","0"
"2013/2014","New Brunswick","2021A000213","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064393960","5.2.3.2.1.1.1","1266","","","","0"
"2013/2014","New Brunswick","2021A000213","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064394230","5.2.4.2.1.1.1","","..","","","0"
"2013/2014","New Brunswick","2021A000213","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064394770","5.3.2.2.1.1.1","1137","","","","0"
"2013/2014","New Brunswick","2021A000213","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064395040","5.3.3.2.1.1.1","2319","","","","0"
"2013/2014","New Brunswick","2021A000213","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064395310","5.3.4.2.1.1.1","","..","","","0"
"2013/2014","New Brunswick","2021A000213","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064395850","5.4.2.2.1.1.1","60","","","","0"
"2013/2014","New Brunswick","2021A000213","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064396120","5.4.3.2.1.1.1","159","","","","0"
"2013/2014","New Brunswick","2021A000213","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064396390","5.4.4.2.1.1.1","","..","","","0"
"2013/2014","New Brunswick","2021A000213","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064396930","5.5.2.2.1.1.1","9","","","","0"
"2013/2014","New Brunswick","2021A000213","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064397200","5.5.3.2.1.1.1","30","","","","0"
"2013/2014","New Brunswick","2021A000213","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064397470","5.5.4.2.1.1.1","","..","","","0"
"2013/2014","Quebec","2021A000224","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064398010","6.1.2.2.1.1.1","","..","","","0"
"2013/2014","Quebec","2021A000224","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064398280","6.1.3.2.1.1.1","","..","","","0"
"2013/2014","Quebec","2021A000224","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064398550","6.1.4.2.1.1.1","","..","","","0"
"2013/2014","Quebec","2021A000224","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064399090","6.2.2.2.1.1.1","4239","","","","0"
"2013/2014","Quebec","2021A000224","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064399360","6.2.3.2.1.1.1","23940","","","","0"
"2013/2014","Quebec","2021A000224","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064399630","6.2.4.2.1.1.1","","..","","","0"
"2013/2014","Quebec","2021A000224","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064400170","6.3.2.2.1.1.1","7146","","","","0"
"2013/2014","Quebec","2021A000224","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064400440","6.3.3.2.1.1.1","24624","","","","0"
"2013/2014","Quebec","2021A000224","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064400710","6.3.4.2.1.1.1","1254","","","","0"
"2013/2014","Quebec","2021A000224","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064401250","6.4.2.2.1.1.1","1599","","","","0"
"2013/2014","Quebec","2021A000224","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064401520","6.4.3.2.1.1.1","5187","","","","0"
"2013/2014","Quebec","2021A000224","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064401790","6.4.4.2.1.1.1","36","","","","0"
"2013/2014","Quebec","2021A000224","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064402330","6.5.2.2.1.1.1","468","","","","0"
"2013/2014","Quebec","2021A000224","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064402600","6.5.3.2.1.1.1","879","","","","0"
"2013/2014","Quebec","2021A000224","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064402870","6.5.4.2.1.1.1","","..","","","0"
"2013/2014","Ontario","2021A000235","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064403410","7.1.2.2.1.1.1","","..","","","0"
"2013/2014","Ontario","2021A000235","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064403680","7.1.3.2.1.1.1","","..","","","0"
"2013/2014","Ontario","2021A000235","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064403950","7.1.4.2.1.1.1","","..","","","0"
"2013/2014","Ontario","2021A000235","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064404490","7.2.2.2.1.1.1","","..","","","0"
"2013/2014","Ontario","2021A000235","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064404760","7.2.3.2.1.1.1","","..","","","0"
"2013/2014","Ontario","2021A000235","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064405030","7.2.4.2.1.1.1","","..","","","0"
"2013/2014","Ontario","2021A000235","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064405570","7.3.2.2.1.1.1","28416","","","","0"
"2013/2014","Ontario","2021A000235","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064405840","7.3.3.2.1.1.1","50778","","","","0"
"2013/2014","Ontario","2021A000235","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064406110","7.3.4.2.1.1.1","7200","","","","0"
"2013/2014","Ontario","2021A000235","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064406650","7.4.2.2.1.1.1","3798","","","","0"
"2013/2014","Ontario","2021A000235","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064406920","7.4.3.2.1.1.1","10329","","","","0"
"2013/2014","Ontario","2021A000235","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064407190","7.4.4.2.1.1.1","","..","","","0"
"2013/2014","Ontario","2021A000235","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064407730","7.5.2.2.1.1.1","1053","","","","0"
"2013/2014","Ontario","2021A000235","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064408000","7.5.3.2.1.1.1","1560","","","","0"
"2013/2014","Ontario","2021A000235","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064408270","7.5.4.2.1.1.1","","..","","","0"
"2013/2014","Manitoba","2021A000246","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064408810","8.1.2.2.1.1.1","141","","","","0"
"2013/2014","Manitoba","2021A000246","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064409080","8.1.3.2.1.1.1","1203","","","","0"
"2013/2014","Manitoba","2021A000246","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064409350","8.1.4.2.1.1.1","","..","","","0"
"2013/2014","Manitoba","2021A000246","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064409890","8.2.2.2.1.1.1","372","","","","0"
"2013/2014","Manitoba","2021A000246","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064410160","8.2.3.2.1.1.1","1365","","","","0"
"2013/2014","Manitoba","2021A000246","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064410430","8.2.4.2.1.1.1","","..","","","0"
"2013/2014","Manitoba","2021A000246","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064410970","8.3.2.2.1.1.1","1050","","","","0"
"2013/2014","Manitoba","2021A000246","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064411240","8.3.3.2.1.1.1","1992","","","","0"
"2013/2014","Manitoba","2021A000246","Undergraduate degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064411510","8.3.4.2.1.1.1","3285","","","","0"
"2013/2014","Manitoba","2021A000246","Master's degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064412050","8.4.2.2.1.1.1","117","","","","0"
"2013/2014","Manitoba","2021A000246","Master's degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064412320","8.4.3.2.1.1.1","456","","","","0"
"2013/2014","Manitoba","2021A000246","Master's degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064412590","8.4.4.2.1.1.1","","..","","","0"
"2013/2014","Manitoba","2021A000246","Doctoral degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064413130","8.5.2.2.1.1.1","27","","","","0"
"2013/2014","Manitoba","2021A000246","Doctoral degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064413400","8.5.3.2.1.1.1","45","","","","0"
"2013/2014","Manitoba","2021A000246","Doctoral degree","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064413670","8.5.4.2.1.1.1","","..","","","0"
"2013/2014","Saskatchewan","2021A000247","Career, technical or professional training certificate","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064414210","9.1.2.2.1.1.1","159","","","","0"
"2013/2014","Saskatchewan","2021A000247","Career, technical or professional training certificate","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064414480","9.1.3.2.1.1.1","1968","","","","0"
"2013/2014","Saskatchewan","2021A000247","Career, technical or professional training certificate","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064414750","9.1.4.2.1.1.1","","..","","","0"
"2013/2014","Saskatchewan","2021A000247","Career, technical or professional training diploma","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064415290","9.2.2.2.1.1.1","309","","","","0"
"2013/2014","Saskatchewan","2021A000247","Career, technical or professional training diploma","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064415560","9.2.3.2.1.1.1","807","","","","0"
"2013/2014","Saskatchewan","2021A000247","Career, technical or professional training diploma","Unclassified","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064415830","9.2.4.2.1.1.1","","..","","","0"
"2013/2014","Saskatchewan","2021A000247","Undergraduate degree","STEM [a]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064416370","9.3.2.2.1.1.1","1734","","","","0"
"2013/2014","Saskatchewan","2021A000247","Undergraduate degree","BHASE [b]","Canadian students","15 years and over","Total, gender","Number of students in entry cohort","Number","223","units","0","v1064416640","9.3.3.2.1.1.1","2280","","","","0"
