"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","New Brunswick","2021A000213","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365504","5.4.14.1.1","15.4","","","","1"
"2023","New Brunswick","2021A000213","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365504","5.4.14.1.1","15.0","","","","1"
"2024","New Brunswick","2021A000213","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365504","5.4.14.1.1","15.9","","","","1"
"2001","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.7","","","","1"
"2002","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.4","","","","1"
"2003","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.4","","","","1"
"2004","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.6","","","","1"
"2005","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.8","","","","1"
"2006","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.6","","","","1"
"2007","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.4","","","","1"
"2008","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.6","","","","1"
"2009","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.8","","","","1"
"2010","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.6","","","","1"
"2011","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.5","","","","1"
"2012","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.5","","","","1"
"2013","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","2.1","","","","1"
"2014","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.3","","","","1"
"2015","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.3","","","","1"
"2016","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.6","","","","1"
"2017","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.8","","","","1"
"2018","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.2","","","","1"
"2019","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.8","","","","1"
"2020","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.0","","","","1"
"2021","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","2.3","","","","1"
"2022","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","2.1","","","","1"
"2023","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.4","","","","1"
"2024","New Brunswick","2021A000213","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365492","5.4.17.1.1","1.8","","","","1"
"2001","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.3","","","","1"
"2002","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.9","","","","1"
"2003","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.8","","","","1"
"2004","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.2","","","","1"
"2005","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.8","","","","1"
"2006","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","3.0","","","","1"
"2007","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.8","","","","1"
"2008","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.4","","","","1"
"2009","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.5","","","","1"
"2010","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.2","","","","1"
"2011","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.6","","","","1"
"2012","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.4","","","","1"
"2013","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.9","","","","1"
"2014","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.5","","","","1"
"2015","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.8","","","","1"
"2016","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.9","","","","1"
"2017","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.5","","","","1"
"2018","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.5","","","","1"
"2019","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.2","","","","1"
"2020","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.0","","","","1"
"2021","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","1.9","","","","1"
"2022","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.5","","","","1"
"2023","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","2.4","","","","1"
"2024","New Brunswick","2021A000213","Part-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365500","5.4.25.1.1","3.3","","","","1"
"2001","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.9","","","","1"
"2002","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.8","","","","1"
"2003","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.1","","","","1"
"2004","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.1","","","","1"
"2005","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.1","","","","1"
"2006","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.0","","","","1"
"2007","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.1","","","","1"
"2008","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.0","","","","1"
"2009","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.0","","","","1"
"2010","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.1","","","","1"
"2011","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.8","","","","1"
"2012","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.9","","","","1"
"2013","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.6","","","","1"
"2014","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.7","","","","1"
"2015","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.0","","","","1"
"2016","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.3","","","","1"
"2017","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.6","","","","1"
"2018","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","1.0","","","","1"
"2019","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.7","","","","1"
"2020","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.8","","","","1"
"2021","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.6","","","","1"
"2022","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.8","","","","1"
"2023","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.8","","","","1"
"2024","New Brunswick","2021A000213","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365494","5.4.19.1.1","0.8","","","","1"
"2001","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.8","","","","1"
"2002","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.9","","","","1"
"2003","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.9","","","","1"
"2004","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","1.0","","","","1"
"2005","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.8","","","","1"
"2006","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.7","","","","1"
"2007","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","1.2","","","","1"
"2008","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.6","","","","1"
"2009","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.8","","","","1"
"2010","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","1.0","","","","1"
"2011","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.8","","","","1"
"2012","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.9","","","","1"
"2013","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","1.3","","","","1"
"2014","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.5","","","","1"
"2015","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.6","","","","1"
"2016","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.9","","","","1"
"2017","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.8","","","","1"
"2018","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","1.1","","","","1"
"2019","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.9","","","","1"
"2020","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","1.0","","","","1"
"2021","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.9","","","","1"
"2022","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.6","","","","1"
"2023","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","0.7","","","","1"
"2024","New Brunswick","2021A000213","Part-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365495","5.4.20.1.1","1.1","","","","1"
"2001","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","1.7","","","","1"
"2002","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","1.9","","","","1"
"2003","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","1.8","","","","1"
"2004","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.2","","","","1"
"2005","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.1","","","","1"
"2006","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.0","","","","1"
"2007","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","1.6","","","","1"
"2008","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.4","","","","1"
"2009","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","1.4","","","","1"
"2010","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.2","","","","1"
"2011","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.0","","","","1"
"2012","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.5","","","","1"
"2013","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.0","","","","1"
"2014","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","1.6","","","","1"
"2015","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.1","","","","1"
"2016","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.5","","","","1"
"2017","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.0","","","","1"
"2018","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.0","","","","1"
"2019","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.7","","","","1"
"2020","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.5","","","","1"
"2021","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.8","","","","1"
"2022","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.6","","","","1"
"2023","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","2.8","","","","1"
"2024","New Brunswick","2021A000213","Part-time employment","Professional, scientific and technical services [54]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365496","5.4.21.1.1","3.1","","","","1"
"2001","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.0","","","","1"
"2002","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.0","","","","1"
"2003","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.8","","","","1"
"2004","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.8","","","","1"
"2005","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","5.2","","","","1"
"2006","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","5.5","","","","1"
"2007","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","5.3","","","","1"
"2008","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","5.5","","","","1"
"2009","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","5.4","","","","1"
"2010","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.9","","","","1"
"2011","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","5.1","","","","1"
"2012","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.6","","","","1"
"2013","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.5","","","","1"
"2014","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","3.5","","","","1"
"2015","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.0","","","","1"
"2016","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","3.5","","","","1"
"2017","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","3.1","","","","1"
"2018","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.1","","","","1"
"2019","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","3.5","","","","1"
"2020","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","3.9","","","","1"
"2021","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","3.6","","","","1"
"2022","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","3.5","","","","1"
"2023","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","5.0","","","","1"
"2024","New Brunswick","2021A000213","Part-time employment","Educational services [61]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365498","5.4.23.1.1","4.8","","","","1"
"2001","New Brunswick","2021A000213","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365499","5.4.24.1.1","7.7","","","","1"
"2002","New Brunswick","2021A000213","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365499","5.4.24.1.1","8.7","","","","1"
"2003","New Brunswick","2021A000213","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365499","5.4.24.1.1","7.8","","","","1"
"2004","New Brunswick","2021A000213","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365499","5.4.24.1.1","9.0","","","","1"
"2005","New Brunswick","2021A000213","Part-time employment","Health care and social assistance [62]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365499","5.4.24.1.1","8.6","","","","1"
