"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Manitoba","2021A000246","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366994","8.3.17.1.1","35.6","","","","1"
"2020","Manitoba","2021A000246","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366994","8.3.17.1.1","34.3","","","","1"
"2021","Manitoba","2021A000246","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366994","8.3.17.1.1","38.7","","","","1"
"2022","Manitoba","2021A000246","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366994","8.3.17.1.1","37.2","","","","1"
"2023","Manitoba","2021A000246","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366994","8.3.17.1.1","39.5","","","","1"
"2024","Manitoba","2021A000246","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366994","8.3.17.1.1","45.3","","","","1"
"2001","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.5","","","","1"
"2002","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","18.1","","","","1"
"2003","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.6","","","","1"
"2004","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","18.2","","","","1"
"2005","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","18.1","","","","1"
"2006","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","17.2","","","","1"
"2007","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","17.2","","","","1"
