"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","22.9","","","","1"
"2006","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","26.7","","","","1"
"2007","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","25.7","","","","1"
"2008","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","25.6","","","","1"
"2009","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","23.8","","","","1"
"2010","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","28.5","","","","1"
"2011","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","29.0","","","","1"
"2012","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","25.1","","","","1"
"2013","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","28.1","","","","1"
"2014","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","26.1","","","","1"
"2015","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","32.4","","","","1"
"2016","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","26.0","","","","1"
"2017","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","26.4","","","","1"
"2018","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","27.0","","","","1"
"2019","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","29.6","","","","1"
"2020","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","26.0","","","","1"
"2021","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","28.3","","","","1"
"2022","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","33.1","","","","1"
"2023","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","37.0","","","","1"
"2024","Ontario","2021A000235","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366476","7.3.7.1.1","37.3","","","","1"
"2001","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","49.0","","","","1"
"2002","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","50.9","","","","1"
"2003","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","52.5","","","","1"
"2004","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","55.1","","","","1"
"2005","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","47.6","","","","1"
"2006","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","47.8","","","","1"
"2007","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","52.1","","","","1"
"2008","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","59.1","","","","1"
"2009","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","57.5","","","","1"
"2010","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","53.4","","","","1"
"2011","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","50.1","","","","1"
"2012","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","51.1","","","","1"
"2013","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","49.9","","","","1"
"2014","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","49.4","","","","1"
"2015","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","49.3","","","","1"
"2016","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","51.7","","","","1"
"2017","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","47.7","","","","1"
"2018","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","52.7","","","","1"
"2019","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","50.4","","","","1"
"2020","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","48.9","","","","1"
"2021","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","53.2","","","","1"
"2022","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","60.5","","","","1"
"2023","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","63.8","","","","1"
"2024","Ontario","2021A000235","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366477","7.3.8.1.1","58.9","","","","1"
"2001","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","308.6","","","","1"
"2002","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","316.4","","","","1"
"2003","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","342.1","","","","1"
"2004","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","343.6","","","","1"
"2005","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","370.2","","","","1"
"2006","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","375.0","","","","1"
"2007","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","383.2","","","","1"
"2008","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","416.1","","","","1"
"2009","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","384.2","","","","1"
"2010","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","404.2","","","","1"
"2011","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","410.6","","","","1"
"2012","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","427.1","","","","1"
"2013","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","428.0","","","","1"
"2014","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","426.8","","","","1"
"2015","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","437.7","","","","1"
"2016","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","458.0","","","","1"
"2017","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","469.5","","","","1"
"2018","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","490.0","","","","1"
"2019","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","504.1","","","","1"
"2020","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","492.5","","","","1"
"2021","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","498.3","","","","1"
"2022","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","547.7","","","","1"
"2023","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","564.3","","","","1"
"2024","Ontario","2021A000235","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366478","7.3.9.1.1","536.9","","","","1"
"2001","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","1029.0","","","","1"
"2002","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","1060.6","","","","1"
"2003","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","1058.0","","","","1"
"2004","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","1071.5","","","","1"
"2005","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","1026.2","","","","1"
"2006","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","967.3","","","","1"
"2007","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","913.2","","","","1"
"2008","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","849.9","","","","1"
"2009","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","740.1","","","","1"
"2010","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","736.7","","","","1"
"2011","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","745.1","","","","1"
"2012","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","749.5","","","","1"
"2013","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","739.9","","","","1"
"2014","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","736.9","","","","1"
"2015","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","737.4","","","","1"
"2016","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","746.8","","","","1"
"2017","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","764.8","","","","1"
"2018","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","771.2","","","","1"
"2019","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","746.7","","","","1"
"2020","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","712.3","","","","1"
"2021","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","748.1","","","","1"
"2022","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","763.9","","","","1"
"2023","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","795.6","","","","1"
"2024","Ontario","2021A000235","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366479","7.3.10.1.1","790.7","","","","1"
"2001","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","653.6","","","","1"
"2002","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","643.8","","","","1"
"2003","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","647.0","","","","1"
"2004","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","675.1","","","","1"
"2005","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","703.5","","","","1"
"2006","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","721.2","","","","1"
"2007","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","709.1","","","","1"
"2008","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","700.7","","","","1"
"2009","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","685.8","","","","1"
"2010","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","696.9","","","","1"
"2011","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","683.0","","","","1"
"2012","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","683.2","","","","1"
"2013","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","700.8","","","","1"
"2014","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","741.0","","","","1"
"2015","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","746.4","","","","1"
"2016","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","755.6","","","","1"
"2017","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","771.2","","","","1"
"2018","Ontario","2021A000235","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366496","7.3.14.1.1","778.9","","","","1"
