"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","30.3","","","","1"
"2016","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","30.6","","","","1"
"2017","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","30.3","","","","1"
"2018","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","31.0","","","","1"
"2019","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","30.4","","","","1"
"2020","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","29.5","","","","1"
"2021","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","29.0","","","","1"
"2022","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","27.3","","","","1"
"2023","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","27.1","","","","1"
"2024","New Brunswick","2021A000213","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365459","5.3.10.1.1","26.7","","","","1"
"2001","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","43.0","","","","1"
"2002","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","40.9","","","","1"
"2003","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","40.0","","","","1"
"2004","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","40.5","","","","1"
"2005","New Brunswick","2021A000213","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2365476","5.3.14.1.1","44.0","","","","1"
