"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2013","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2014","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2015","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2016","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2017","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2018","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2019","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2020","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2021","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2022","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2023","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2024","Ontario","2021A000235","Part-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366502","7.4.5.1.1","","x","","","1"
"2001","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2002","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2003","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2004","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2005","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2006","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2007","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2008","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2009","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2010","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2011","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2012","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2013","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2014","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2015","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2016","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2017","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2018","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2019","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2020","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2021","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2022","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2023","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2024","Ontario","2021A000235","Part-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366504","7.4.7.1.1","","x","","","1"
"2001","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2002","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2003","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2004","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","2.1","","","","1"
"2005","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2006","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2007","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2008","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2009","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2010","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2011","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2012","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2013","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2014","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2015","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2016","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2017","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2018","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2019","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2020","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2021","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2022","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2023","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2024","Ontario","2021A000235","Part-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366505","7.4.8.1.1","","x","","","1"
"2001","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","26.3","","","","1"
"2002","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","28.3","","","","1"
"2003","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","30.5","","","","1"
"2004","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","28.3","","","","1"
"2005","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","27.9","","","","1"
"2006","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","30.9","","","","1"
"2007","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","31.7","","","","1"
"2008","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","32.6","","","","1"
"2009","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","40.7","","","","1"
"2010","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","33.7","","","","1"
"2011","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","34.2","","","","1"
"2012","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","34.1","","","","1"
"2013","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","37.0","","","","1"
"2014","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","38.2","","","","1"
"2015","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","32.1","","","","1"
"2016","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","34.3","","","","1"
"2017","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","45.0","","","","1"
"2018","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","36.2","","","","1"
"2019","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","34.9","","","","1"
"2020","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","39.6","","","","1"
"2021","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","44.9","","","","1"
"2022","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","40.7","","","","1"
"2023","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","41.1","","","","1"
"2024","Ontario","2021A000235","Part-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366506","7.4.9.1.1","42.0","","","","1"
"2001","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","33.1","","","","1"
"2002","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","33.8","","","","1"
"2003","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","37.8","","","","1"
"2004","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","34.7","","","","1"
"2005","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","36.7","","","","1"
"2006","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","32.3","","","","1"
"2007","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","32.1","","","","1"
"2008","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","31.2","","","","1"
"2009","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","33.5","","","","1"
"2010","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","29.7","","","","1"
"2011","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","27.4","","","","1"
"2012","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","33.5","","","","1"
"2013","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","32.5","","","","1"
"2014","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","30.9","","","","1"
"2015","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","29.8","","","","1"
"2016","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","35.8","","","","1"
"2017","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","35.1","","","","1"
"2018","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","27.6","","","","1"
"2019","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","30.2","","","","1"
"2020","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","26.6","","","","1"
"2021","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","34.2","","","","1"
"2022","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","33.7","","","","1"
"2023","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","32.9","","","","1"
"2024","Ontario","2021A000235","Part-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366507","7.4.10.1.1","39.5","","","","1"
"2001","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","275.5","","","","1"
"2002","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","279.7","","","","1"
"2003","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","292.6","","","","1"
"2004","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","287.6","","","","1"
"2005","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","289.0","","","","1"
"2006","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","298.4","","","","1"
"2007","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","304.3","","","","1"
"2008","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","318.0","","","","1"
"2009","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","317.6","","","","1"
"2010","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","314.2","","","","1"
"2011","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","319.3","","","","1"
"2012","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","325.5","","","","1"
"2013","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","327.6","","","","1"
"2014","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","329.0","","","","1"
"2015","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","314.7","","","","1"
"2016","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","302.5","","","","1"
"2017","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","331.9","","","","1"
"2018","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","319.8","","","","1"
"2019","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","328.2","","","","1"
"2020","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","303.8","","","","1"
"2021","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","326.2","","","","1"
"2022","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","332.3","","","","1"
"2023","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","319.4","","","","1"
"2024","Ontario","2021A000235","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366524","7.4.14.1.1","319.6","","","","1"
"2001","Ontario","2021A000235","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366512","7.4.17.1.1","35.3","","","","1"
"2002","Ontario","2021A000235","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366512","7.4.17.1.1","33.2","","","","1"
"2003","Ontario","2021A000235","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366512","7.4.17.1.1","34.6","","","","1"
"2004","Ontario","2021A000235","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366512","7.4.17.1.1","39.9","","","","1"
"2005","Ontario","2021A000235","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366512","7.4.17.1.1","40.8","","","","1"
