"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","22.7","","","","1"
"2013","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","21.3","","","","1"
"2014","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","21.2","","","","1"
"2015","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","19.6","","","","1"
"2016","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","21.6","","","","1"
"2017","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","23.6","","","","1"
"2018","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","24.0","","","","1"
"2019","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","21.7","","","","1"
"2020","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","21.5","","","","1"
"2021","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","24.2","","","","1"
"2022","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","25.7","","","","1"
"2023","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","25.0","","","","1"
"2024","Saskatchewan","2021A000247","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367544","9.4.14.1.1","23.2","","","","1"
"2001","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.7","","","","1"
"2002","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.3","","","","1"
"2003","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.5","","","","1"
"2004","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.6","","","","1"
"2005","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.3","","","","1"
"2006","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.1","","","","1"
"2007","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.8","","","","1"
"2008","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.4","","","","1"
"2009","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.1","","","","1"
"2010","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.8","","","","1"
"2011","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.1","","","","1"
"2012","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.4","","","","1"
"2013","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.8","","","","1"
"2014","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.6","","","","1"
"2015","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","2.9","","","","1"
"2016","Saskatchewan","2021A000247","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367532","9.4.17.1.1","3.5","","","","1"
