"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Prince Edward Island","2021A000211","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364434","3.3.5.1.1","","x","","","1"
"2022","Prince Edward Island","2021A000211","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364434","3.3.5.1.1","","x","","","1"
"2023","Prince Edward Island","2021A000211","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364434","3.3.5.1.1","0.2","","","","1"
"2024","Prince Edward Island","2021A000211","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364434","3.3.5.1.1","","x","","","1"
"2025","Prince Edward Island","2021A000211","Full-time employment","Forestry, logging and support [113, 1153]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364434","3.3.5.1.1","0.3","","","","1"
"2001","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","","x","","","1"
"2002","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","","x","","","1"
"2003","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","","x","","","1"
"2004","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","","x","","","1"
"2005","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","","x","","","1"
"2006","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","","x","","","1"
"2007","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.2","","","","1"
"2008","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.3","","","","1"
"2009","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.3","","","","1"
"2010","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.2","","","","1"
"2011","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.3","","","","1"
"2012","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.7","","","","1"
"2013","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.4","","","","1"
"2014","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.6","","","","1"
"2015","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.5","","","","1"
"2016","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.3","","","","1"
"2017","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.3","","","","1"
"2018","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.3","","","","1"
"2019","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.4","","","","1"
"2020","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.3","","","","1"
"2021","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.4","","","","1"
"2022","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.2","","","","1"
"2023","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","0.2","","","","1"
"2024","Prince Edward Island","2021A000211","Full-time employment","Mining, quarrying, and oil and gas extraction [21, 2100]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364436","3.3.7.1.1","","x","","","1"
"2001","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","","x","","","1"
"2002","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.3","","","","1"
"2003","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.4","","","","1"
"2004","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.4","","","","1"
"2005","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.4","","","","1"
"2006","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.3","","","","1"
"2007","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2008","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2009","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2010","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2011","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2012","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2013","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.3","","","","1"
"2014","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2015","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2016","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.3","","","","1"
"2017","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2018","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2019","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2020","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2021","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.3","","","","1"
"2022","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.2","","","","1"
"2023","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.3","","","","1"
"2024","Prince Edward Island","2021A000211","Full-time employment","Utilities [22]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364437","3.3.8.1.1","0.3","","","","1"
"2001","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","4.4","","","","1"
"2002","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","4.2","","","","1"
"2003","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","4.1","","","","1"
"2004","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","4.0","","","","1"
"2005","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","4.5","","","","1"
"2006","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.5","","","","1"
"2007","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.3","","","","1"
"2008","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.2","","","","1"
"2009","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.2","","","","1"
"2010","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","4.9","","","","1"
"2011","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.1","","","","1"
"2012","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","4.8","","","","1"
"2013","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.3","","","","1"
"2014","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.5","","","","1"
"2015","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.0","","","","1"
"2016","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","4.8","","","","1"
"2017","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.2","","","","1"
"2018","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.6","","","","1"
"2019","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","6.2","","","","1"
"2020","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.9","","","","1"
"2021","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","5.4","","","","1"
"2022","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","6.8","","","","1"
"2023","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","7.2","","","","1"
"2024","Prince Edward Island","2021A000211","Full-time employment","Construction [23]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364438","3.3.9.1.1","8.6","","","","1"
"2001","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.7","","","","1"
"2002","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.5","","","","1"
"2003","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.9","","","","1"
"2004","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.9","","","","1"
"2005","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","6.5","","","","1"
"2006","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","6.5","","","","1"
"2007","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","6.7","","","","1"
"2008","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.9","","","","1"
"2009","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.4","","","","1"
"2010","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.0","","","","1"
"2011","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","4.7","","","","1"
"2012","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.0","","","","1"
"2013","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","4.8","","","","1"
"2014","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.3","","","","1"
"2015","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.6","","","","1"
"2016","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","5.8","","","","1"
"2017","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","6.0","","","","1"
"2018","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","6.6","","","","1"
"2019","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","6.4","","","","1"
"2020","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","6.4","","","","1"
"2021","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","7.1","","","","1"
"2022","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","8.3","","","","1"
"2023","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","7.8","","","","1"
"2024","Prince Edward Island","2021A000211","Full-time employment","Manufacturing [31-33]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364439","3.3.10.1.1","7.5","","","","1"
"2001","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.5","","","","1"
"2002","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.1","","","","1"
"2003","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.3","","","","1"
"2004","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.5","","","","1"
"2005","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.0","","","","1"
"2006","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","6.8","","","","1"
"2007","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","6.9","","","","1"
"2008","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.1","","","","1"
"2009","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.2","","","","1"
"2010","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.5","","","","1"
"2011","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.7","","","","1"
"2012","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.1","","","","1"
"2013","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.5","","","","1"
"2014","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","8.0","","","","1"
"2015","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","8.2","","","","1"
"2016","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.8","","","","1"
"2017","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.8","","","","1"
"2018","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","8.3","","","","1"
"2019","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","8.6","","","","1"
"2020","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","8.0","","","","1"
"2021","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.9","","","","1"
"2022","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.5","","","","1"
"2023","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.8","","","","1"
"2024","Prince Edward Island","2021A000211","Full-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364456","3.3.14.1.1","7.8","","","","1"
"2001","Prince Edward Island","2021A000211","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364444","3.3.17.1.1","2.2","","","","1"
"2002","Prince Edward Island","2021A000211","Full-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2364444","3.3.17.1.1","2.0","","","","1"
